,document_id,id,owner,asset,transactiontype,date,notif_date,amount,capgains,assettype,ticker
602,20024354,,,alphabet inc. - class c capital stock (goog) [st],s,01/19/2024,,"$1,001 - $15,000",,st,goog
603,20024354,,,alphabet inc. - class c capital stock (goog) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaira (bm),s,01/19/2024,,"$15,001 - $50,000",,st,goog
604,20024354,,,"amazon.com, inc. (amzn) [st]",s,01/19/2024,,"$15,001 - $50,000",,st,amzn
605,20024354,,,"amazon.com, inc. (amzn) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (jm)",s,01/19/2024,,"$1,001 - $15,000",,st,amzn
606,20024354,,,"amazon.com, inc. (amzn) [st]",s,01/19/2024,,"$1,001 - $15,000",,st,amzn
607,20024354,,,american express company (axp) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (jm),s,01/19/2024,,"$1,001 - $15,000",,st,axp
608,20024354,,,american express company (axp) [st],s,01/19/2024,,"$1,001 - $15,000",,st,axp
609,20024354,,,american express company (axp) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaira (bm),s,01/19/2024,,"$15,001 - $50,000",,st,axp
610,20024354,,,apple inc. (aapl) [st],s,01/19/2024,,"$15,001 - $50,000",,st,aapl
611,20024354,,,apple inc. (aapl) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (bm),s,01/19/2024,,"$1,001 - $15,000",,st,aapl
612,20024354,,,apple inc. (aapl) [st],s,01/19/2024,,"$1,001 - $15,000",,st,aapl
613,20024354,,,apple inc. (aapl) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (jm),p,12/22/2023,,"$1,001 - $15,000",,st,aapl
614,20024354,,,bank of america corporation (bac) [st],s,01/19/2024,,"$1,001 - $15,000",,st,bac
615,20024354,,,bank of america corporation (bac) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (jm),s,01/19/2024,,"$1,001 - $15,000",,st,bac
616,20024354,,,berkshire hathaway inc. new (brk.b) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (jm),s,01/19/2024,,"$1,001 - $15,000",,st,brk.b
617,20024354,,,berkshire hathaway inc. new (brk.b) [st],s,01/19/2024,,"$1,001 - $15,000",,st,brk.b
618,20024354,,,berkshire hathaway inc. new (brk.b) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaira (bm),s,01/19/2024,,"$15,001 - $50,000",,st,brk.b
619,20024354,,,boeing company (ba) [st],s,01/09/2024,,"$1,001 - $15,000",,st,ba
620,20024354,,,"healthequity, inc. (hqy) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaira (bm)",s,01/19/2024,,"$1,001 - $15,000",,st,hqy
621,20024354,,,"healthequity, inc. (hqy) [st]",s,01/19/2024,,"$1,001 - $15,000",,st,hqy
622,20024354,,,johnson & johnson (jnj) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (bm),s,01/19/2024,,"$1,001 - $15,000",,st,jnj
623,20024354,,,johnson & johnson (jnj) [st],s,01/19/2024,,"$1,001 - $15,000",,st,jnj
624,20024354,,,"meta platforms, inc. - class a (meta) [st]",s,01/19/2024,,"$1,001 - $15,000",,st,meta
625,20024354,,,"meta platforms, inc. - class a (meta) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (jm)",s,01/19/2024,,"$1,001 - $15,000",,st,meta
626,20024354,,,microsoft corporation (msft) [st],s,01/19/2024,,"$1,001 - $15,000",,st,msft
627,20024354,,,microsoft corporation (msft) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (bm),s,01/19/2024,,"$1,001 - $15,000",,st,msft
628,20024354,,,microsoft corporation (msft) [st],s,01/19/2024,,"$15,001 - $50,000",,st,msft
629,20024354,,,rtx corporation (rtx) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (bm),s,01/19/2024,,"$1,001 - $15,000",,st,rtx
630,20024354,,,rtx corporation (rtx) [st],s,01/19/2024,,"$1,001 - $15,000",,st,rtx
631,20024354,,,spdr s&p 500 (spy) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaira (bm),p,01/19/2024,,"$100,001 - $250,000",,st,spy
632,20024354,,,spdr s&p 500 (spy) [st],p,01/19/2024,,"$15,001 - $50,000",,st,spy
633,20024354,,,spdr s&p 500 (spy) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (jm),p,01/19/2024,,"$15,001 - $50,000",,st,spy
634,20024354,,,vanguard growth etf (vug) [st],p,01/19/2024,,"$1,001 - $15,000",,st,vug
635,20024354,,,vanguard growth etf (vug) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaroth ira (bm),p,01/19/2024,,"$1,001 - $15,000",,st,vug
636,20024354,,,vanguard growth etf (vug) [st],p,01/19/2024,,"$100,001 - $250,000",,st,vug
637,20024354,,,walt disney company (dis) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaira (bm),s,01/19/2024,,"$1,001 - $15,000",,st,dis
638,20024354,,,walt disney company (dis) [st],s,01/19/2024,,"$1,001 - $15,000",,st,dis
639,20024436,,sp,abbott laboratories (abt) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,s,01/23/2024,,"$1,001 - $15,000 apital - brokerage #",,st,abt
640,20024436,,sp,abbott laboratories (abt) [st],s,01/23/2024,,"$1,001 - $15,000",,st,abt
641,20024436,,sp,abbvie inc. (abbv) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,p,01/23/2024,,"$1,001 - $15,000 apital - brokerage #",,st,abbv
642,20024436,,sp,"abdiel qualified onshore partners, lp [hn]",p,02/01/2024,,"$500,001 - $1,000,000",,,
643,20024436,,sp,accenture plc class a ordinary shares (acn) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,s,01/23/2024,,"$1,001 - $15,000 apital - brokerage #",,st,acn
644,20024436,,sp,accenture plc class a ordinary shares (acn) [st],s,01/23/2024,,"$1,001 - $15,000",,st,acn
645,20024436,,sp,accenture plc class a ordinary shares (acn) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2,s,01/23/2024,,"$1,001 - $15,000",,st,acn
646,20024436,,sp,alphabet inc. - class a (googl) [st],s,01/23/2024,,"$1,001 - $15,000",,st,googl
647,20024436,,sp,alphabet inc. - class a (googl) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2,s,01/23/2024,,"$1,001 - $15,000",,st,googl
648,20024436,,sp,alphabet inc. - class a (googl) [st],s,01/23/2024,,"$1,001 - $15,000",,st,googl
649,20024436,,sp,alphabet inc. - class c capital stock (goog) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2,s,01/23/2024,,"$1,001 - $15,000",,st,goog
650,20024436,,sp,alphabet inc. - class c capital stock (goog) [st],s,01/23/2024,,"$1,001 - $15,000",,st,goog
651,20024436,,sp,amgen inc. (amgn) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,p,01/23/2024,,"$1,001 - $15,000 apital - brokerage #",,st,amgn
652,20024436,,sp,aon plc class a ordinary shares (aon) [st],p,01/23/2024,,"$1,001 - $15,000",,st,aon
653,20024436,,sp,aon plc class a ordinary shares (aon) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2,p,01/23/2024,,"$1,001 - $15,000",,st,aon
654,20024436,,sp,aon plc class a ordinary shares (aon) [st],p,01/23/2024,,"$1,001 - $15,000",,st,aon
655,20024436,,sp,apple inc. (aapl) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2,s,01/23/2024,,"$1,001 - $15,000",,st,aapl
656,20024436,,sp,apple inc. (aapl) [st],s,01/23/2024,,"$1,001 - $15,000",,st,aapl
657,20024436,,sp,apple inc. (aapl) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,s,01/23/2024,,"$15,001 - $50,000 apital - brokerage #",,st,aapl
658,20024436,,sp,"caterpillar, inc. (cat) [st]",s,01/23/2024,,"$1,001 - $15,000",,st,cat
659,20024436,,sp,"caterpillar, inc. (cat) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2",s,01/23/2024,,"$1,001 - $15,000",,st,cat
660,20024436,,sp,"caterpillar, inc. (cat) [st]",s,01/23/2024,,"$1,001 - $15,000",,st,cat
661,20024436,,sp,chubb limited (cb) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,p,01/23/2024,,"$1,001 - $15,000 apital - brokerage #",,st,cb
662,20024436,,sp,"citizens financial group, inc. (cfg) [st]",p,01/23/2024,,"$15,001 - $50,000",,st,cfg
663,20024436,,sp,"citizens financial group, inc. (cfg) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2",p,01/23/2024,,"$1,001 - $15,000",,st,cfg
664,20024436,,sp,cme group inc. - class a (cme) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,p,01/23/2024,,"$1,001 - $15,000 apital - brokerage #",,st,cme
665,20024436,,sp,costco wholesale corporation (cost) [st],p,01/23/2024,,"$15,001 - $50,000",,st,cost
666,20024436,,sp,costco wholesale corporation (cost) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2,p,01/23/2024,,"$1,001 - $15,000",,st,cost
667,20024436,,sp,costco wholesale corporation (cost) [st],p,01/23/2024,,"$1,001 - $15,000",,st,cost
668,20024436,,sp,"general mills, inc. (gis) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2",s,01/23/2024,,"$1,001 - $15,000",,st,gis
669,20024436,,sp,"general mills, inc. (gis) [st]",s,01/23/2024,,"$1,001 - $15,000",,st,gis
670,20024436,,sp,intuit inc. (intu) [st],s,01/23/2024,,"$15,001 - $50,000",,st,intu
671,20024436,,sp,intuit inc. (intu) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2,s,01/23/2024,,"$1,001 - $15,000",,st,intu
672,20024436,,sp,intuit inc. (intu) [st],s,01/23/2024,,"$1,001 - $15,000",,st,intu
673,20024436,,sp,johnson & johnson (jnj) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,p,01/23/2024,,"$1,001 - $15,000 apital - brokerage #",,st,jnj
674,20024436,,sp,jp morgan chase & co. (jpm) [st],s,01/23/2024,,"$1,001 - $15,000",,st,jpm
675,20024436,,sp,jp morgan chase & co. (jpm) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2,s,01/23/2024,,"$1,001 - $15,000",,st,jpm
676,20024436,,sp,lam research corporation (lrcx) [st],s,01/23/2024,,"$1,001 - $15,000",,st,lrcx
677,20024436,,sp,lam research corporation (lrcx) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,s,01/23/2024,,"$15,001 - $50,000 apital - brokerage #",,st,lrcx
678,20024436,,sp,lam research corporation (lrcx) [st],s,01/23/2024,,"$1,001 - $15,000",,st,lrcx
679,20024436,,sp,lockheed martin corporation (lmt) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,p,01/23/2024,,"$1,001 - $15,000 apital - brokerage #",,st,lmt
680,20024436,,sp,lockheed martin corporation (lmt) [st],p,01/23/2024,,"$1,001 - $15,000",,st,lmt
681,20024436,,sp,mastercard incorporated (ma) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2,p,01/23/2024,,"$1,001 - $15,000",,st,ma
682,20024436,,sp,mastercard incorporated (ma) [st],p,01/23/2024,,"$15,001 - $50,000",,st,ma
683,20024436,,sp,mastercard incorporated (ma) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2,p,01/23/2024,,"$1,001 - $15,000",,st,ma
684,20024436,,sp,medtronic plc. ordinary shares (mdt) [st],p,01/23/2024,,"$1,001 - $15,000",,st,mdt
685,20024436,,sp,medtronic plc. ordinary shares (mdt) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,p,01/23/2024,,"$15,001 - $50,000 apital - brokerage #",,st,mdt
686,20024436,,sp,medtronic plc. ordinary shares (mdt) [st],p,01/23/2024,,"$1,001 - $15,000",,st,mdt
687,20024436,,sp,"merck & company, inc. common stock (mrk) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2",p,01/23/2024,,"$1,001 - $15,000",,st,mrk
688,20024436,,sp,"merck & company, inc. common stock (mrk) [st]",p,01/23/2024,,"$15,001 - $50,000",,st,mrk
689,20024436,,sp,"merck & company, inc. common stock (mrk) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2",p,01/23/2024,,"$1,001 - $15,000",,st,mrk
690,20024436,,sp,"micron technology, inc. (mu) [st]",s,01/23/2024,,"$1,001 - $15,000",,st,mu
691,20024436,,sp,"micron technology, inc. (mu) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c",s,01/23/2024,,"$1,001 - $15,000 apital - brokerage #",,st,mu
692,20024436,,sp,"micron technology, inc. (mu) [st]",s,01/23/2024,,"$1,001 - $15,000",,st,mu
693,20024436,,sp,microsoft corporation (msft) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2,p,01/23/2024,,"$1,001 - $15,000",,st,msft
694,20024436,,sp,microsoft corporation (msft) [st],p,01/23/2024,,"$1,001 - $15,000",,st,msft
695,20024436,,sp,microsoft corporation (msft) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2,p,01/23/2024,,"$1,001 - $15,000",,st,msft
696,20024436,,sp,msci inc. (msci) [st],p,01/23/2024,,"$1,001 - $15,000",,st,msci
697,20024436,,sp,msci inc. (msci) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,p,01/23/2024,,"$15,001 - $50,000 apital - brokerage #",,st,msci
698,20024436,,sp,msci inc. (msci) [st],p,01/23/2024,,"$1,001 - $15,000",,st,msci
699,20024436,,sp,"nike, inc. (nke) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2",p,01/23/2024,,"$1,001 - $15,000",,st,nke
700,20024436,,sp,"nike, inc. (nke) [st]",p,01/23/2024,,"$1,001 - $15,000",,st,nke
701,20024436,,sp,"nike, inc. (nke) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2",p,01/23/2024,,"$1,001 - $15,000",,st,nke
702,20024436,,sp,packaging corporation of america (pkg) [st],s,01/23/2024,,"$1,001 - $15,000",,st,pkg
703,20024436,,sp,procter & gamble company (pg) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,p,01/23/2024,,"$1,001 - $15,000 apital - brokerage #",,st,pg
704,20024436,,sp,procter & gamble company (pg) [st],p,01/23/2024,,"$1,001 - $15,000",,st,pg
705,20024436,,sp,procter & gamble company (pg) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2,p,01/23/2024,,"$1,001 - $15,000",,st,pg
706,20024436,,sp,qualcomm incorporated (qcom) [st],s,01/23/2024,,"$1,001 - $15,000",,st,qcom
707,20024436,,sp,"salesforce, inc. (crm) [st]",p,01/23/2024,,"$15,001 - $50,000",,st,crm
708,20024436,,sp,"salesforce, inc. (crm) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2",p,01/23/2024,,"$1,001 - $15,000",,st,crm
709,20024436,,sp,"salesforce, inc. (crm) [st]",p,01/23/2024,,"$1,001 - $15,000",,st,crm
710,20024436,,sp,seven bridges energy opportunities fund iii lp [hn],p,01/08/2024,,"$15,001 - $50,000",,,
711,20024436,,sp,seven bridges private equity opportunities fund iii lp [hn],p,01/08/2024,,"$15,001 - $50,000",,,
712,20024436,,sp,starbucks corporation (sbux) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2,s,01/23/2024,,"$1,001 - $15,000",,st,sbux
713,20024436,,sp,starbucks corporation (sbux) [st],s,01/23/2024,,"$1,001 - $15,000",,st,sbux
714,20024436,,sp,starbucks corporation (sbux) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,s,01/23/2024,,"$15,001 - $50,000 apital - brokerage #",,st,sbux
715,20024436,,sp,sysco corporation (syy) [st],p,01/23/2024,,"$1,001 - $15,000",,st,syy
716,20024436,,sp,sysco corporation (syy) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2,p,01/23/2024,,"$1,001 - $15,000",,st,syy
717,20024436,,sp,"tjx companies, inc. (tjx) [st]",p,01/23/2024,,"$1,001 - $15,000",,st,tjx
718,20024436,,sp,"tjx companies, inc. (tjx) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c",p,01/23/2024,,"$1,001 - $15,000 apital - brokerage #",,st,tjx
719,20024436,,sp,"tjx companies, inc. (tjx) [st]",p,01/23/2024,,"$1,001 - $15,000",,st,tjx
720,20024436,,sp,walmart inc. (wmt) [st],p,01/23/2024,,"$1,001 - $15,000",,st,wmt
721,20024436,,sp,walmart inc. (wmt) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2,p,01/23/2024,,"$1,001 - $15,000",,st,wmt
722,20024477,,sp,"lynett capital partners iii, lp [ot] f_____ s_____: new l_______: us d__________: pooled investment fund/venture capital",p,01/17/2024,,"$100,001 - $250,000",,,
723,20025236,,sp,"dt midstream, inc. common stock (dtm) [st] f_____ s_____: new",p,05/01/2024,,"$15,001 - $50,000",,st,dtm
724,20025236,,sp,new fortress energy inc. - class a common stock (nfe) [st],s,05/01/2024,,"$15,001 - $50,000",,st,nfe
725,20024986,,jt,microsoft corporation - common stock (msft) [st] f_____ s_____: new s_________ o_: fidelity brokerage account,s,04/17/2024,,"$1,001 - $15,000",,st,msft
726,20025201,,sp,atlas energy solutions inc. common stock (aesi) [st] f_____ s_____: new,s,05/20/2024,,"$100,001 - $250,000",,st,aesi
727,20024375,,sp,apple inc. - common stock (aapl) [st] f_____ s_____: new s_________ o_: ira one,p,02/29/2024,,$360.00,,st,aapl
728,20024375,,sp,costco wholesale corporation (cost) [st],p,01/31/2024,,"$1,001 - $15,000",,st,cost
729,20024375,,sp,microsoft corporation - common stock (msft) [st] f_____ s_____: new s_________ o_: trust one d__________: 10 shares,p,02/07/2024,,"$1,001 - $15,000",,st,msft
730,20025014,,sp,"civitas resources, inc. common stock (civi) [st] f_____ s_____: new s_________ o_: neuberger",s,04/08/2024,,"$15,001 - $50,000",,st,civi
731,20025014,,sp,"clearway energy, inc. class c common stock (cwen) [st]",p,04/26/2024,,"$15,001 - $50,000",,st,cwen
732,20024848,,jt,at&t inc. (t) [st] f_____ s_____: new,s,04/10/2024,,"$1,001 - $15,000",,st,t
733,20024848,,sp,atlas energy solutions inc. common stock (aesi) [st],s,03/12/2024,,"$250,001 - $500,000",,st,aesi
734,20024848,,sp,chevron corporation common stock (cvx) [st] f_____ s_____: new d__________: sold entire holding.,s,04/10/2024,,"$15,001 - $50,000",,st,cvx
735,20024848,,jt,energy transfer lp common units (et) [st],s,04/10/2024,,"$1,001 - $15,000",,st,et
736,20024848,,sp,exxon mobil corporation common stock (xom) [st] f_____ s_____: new d__________: sold entire holding,s,04/10/2024,,"$15,001 - $50,000",,st,xom
737,20024848,,,"kinder morgan, inc. common stock (kmi) [st]",s,04/10/2024,,"$1,001 - $15,000",,st,kmi
738,20024212,,sp,alibaba group holding limited american depositary shares each representing eight ordinary share (baba) [st] f_____ s_____: new s_________ o_: trust one d__________: 45 shares loss ~$5500,s,12/28/2023,,"$1,001 - $15,000",,st,baba
739,20024212,,sp,american tower corporation (amt) [st],s,12/28/2023,,"$1,001 - $15,000",,st,amt
740,20024212,,sp,crown castle inc. (cci) [st] f_____ s_____: new s_________ o_: trust one d__________: sale loss 45.9831 shares,s,12/28/2023,,"$1,001 - $15,000",,st,cci
741,20025087,,jt,ubs group ag registered ordinary shares (ubs) [st] f_____ s_____: new s_________ o_: brokerage 90126,s,05/14/2024,,"$50,001 - $100,000",,st,ubs
742,20025115,,sp,nvidia corporation - common stock (nvda) [st] f_____ s_____: new s_________ o_: ira one,s,05/21/2024,,"$50,001 - $100,000",,st,nvda
743,20025065,,jt,ubs group ag registered ordinary shares (ubs) [st] f_____ s_____: new s_________ o_: brokerage 90126,s,05/13/2024,,"$250,001 - $500,000",,st,ubs
744,20025214,,sp,envista holdings corporation common stock (nvst) [st] f_____ s_____: new s_________ o_: trust one,s,06/06/2024,,"$1,001 - $15,000",,st,nvst
745,20024632,,,"general mills, inc. common stock (gis) [st] f_____ s_____: new s_________ o_: et ira",s,03/20/2024,,"$1,001 - $15,000",,st,gis
746,20024632,,sp,visa inc. (v) [st],p,02/29/2024,,"$1,001 - $15,000",,st,v
747,20024577,,sp,carterbaldwin [ps] f_____ s_____: new l_______: us d__________: partner stock,p,01/30/2024,,"$1,001 - $15,000",,ps,
748,20024660,,sp,synovus financial corp. common stock (snv) [st] f_____ s_____: new s_________ o_: stock plan d__________: employee stock plan distribution.,p,02/16/2024,,"$15,001 - $50,000",,st,snv
749,20025224,,sp,"l3harris technologies, inc. common stock (lhx) [st] f_____ s_____: amended s_________ o_: shares of restrictedstock d__________: on 6/1/2021, spouse was granted a restricted unit award of l3harris te as part of his compensation pursuant to the provisionsof the harris corporation 2015 e https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018843.pdf ). these distributed on 6/3/2024 at the end ofthe day, and weresold as soon as possible on 6/4",s,06/04/2024,,"$1,001 - $15,000 chnologies, inc com quity incentive pla rsus vested on 6/1 /2024.",,st,lhx
750,20025205,,sp,"l3harris technologies, inc. common stock (lhx) [st] f_____ s_____: new s_________ o_: shares of restricted stock d__________: on 6/1/2021, spouse was granted a restricted unit awardof l3harris tech part of his compensation pursuant to theprovisions of theharris corporation 2015 equity https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018843.pdf ). these rs distributed on 6/3/2023 at the end of theday, and were sold as soon as possible on 6/4/20",s,06/04/2024,,"$1,001 - $15,000 nologies, inc commo incentive plan ( see us vested on 6/1/20 24.",,st,lhx
751,20024515,,,"simon property group, inc. common stock (spg) [st] f_____ s_____: new s_________ o_: charles schwab roth ira d__________: this transaction was madeby jason spartz's roth ira.",p,02/02/2024,,"$50,001 - $100,000",,st,spg
752,20024515,,dc,"simon property group, inc. common stock (spg) [st]",p,02/02/2024,,"$1,001 - $15,000",,st,spg
753,20024515,,dc,"simon property group, inc. common stock (spg) [st] f_____ s_____: new s_________ o_: charles schwab minorroth ira d__________: this transaction was madeby ingrid spartz's minor roth ira.",p,02/02/2024,,"$1,001 - $15,000",,st,spg
754,20024787,,sp,synovus financial corp. common stock (snv) [st] f_____ s_____: new s_________ o_: investment,s,03/28/2024,,"$15,001 - $50,000",,st,snv
755,20024271,,,nvidia corporation - common stock (nvda) [st] f_____ s_____: new s_________ o_: merrill lynch- advisordiscretion account- ira,s,03/04/2024,,"$15,001 - $50,000",,st,nvda
756,20024403,,dc,mag silver corporation ordinary shares (mag) [st] f_____ s_____: new,p,01/08/2024,,"$1,001 - $15,000",,st,mag
757,20024403,,dc,mag silver corporation ordinary shares (mag) [st],s,01/05/2024,,"$1,001 - $15,000",,st,mag
758,20025179,,dc,perion network ltd - ordinary shares (peri) [st] f_____ s_____: new,p,05/16/2024,,"$1,001 - $15,000",,st,peri
759,20024862,,,alphabet inc. - class a common stock (googl) [st] f_____ s_____: new,s,04/02/2024,,"$1,001 - $15,000",,st,googl
760,20024862,,,alphabet inc. - class a common stock (googl) [st],s,04/02/2024,,"$1,001 - $15,000",,st,googl
761,20024862,,,alphabet inc. - class c capital stock (goog) [st] f_____ s_____: new,s,04/02/2024,,"$1,001 - $15,000",,st,goog
762,20024862,,,alphabet inc. - class c capital stock (goog) [st],s,04/02/2024,,"$1,001 - $15,000",,st,goog
763,20024862,,,"amazon.com, inc. - common stock (amzn) [st] f_____ s_____: new",s,04/02/2024,,"$1,001 - $15,000",,st,amzn
764,20024862,,,"amazon.com, inc. - common stock (amzn) [st]",s,04/02/2024,,"$1,001 - $15,000",,st,amzn
765,20024862,,,apple inc. - common stock (aapl) [st] f_____ s_____: new,s,04/02/2024,,"$15,001 - $50,000",,st,aapl
766,20024862,,,[st],,,,"$50,000",,st,
767,20024862,,,berkshire hathaway inc. new common stock (brk.b) [st] f_____ s_____: new,s,04/02/2024,,"$1,001 - $15,000",,st,brk.b
768,20024862,,,berkshire hathaway inc. new common stock (brk.b) [st],s,04/02/2024,,"$1,001 - $15,000",,st,brk.b
769,20024862,,,microsoft corporation - common stock (msft) [st] f_____ s_____: new,s,04/02/2024,,"$1,001 - $15,000",,st,msft
770,20024862,,,microsoft corporation - common stock (msft) [st],s,04/02/2024,,"$1,001 - $15,000",,st,msft
771,20024468,,,alphabet inc. - class a common stock (googl) [st] f_____ s_____: new,s,01/25/2024,,"$1,001 - $15,000",,st,googl
772,20024468,,,alphabet inc. - class a common stock (googl) [st],s,01/25/2024,,"$1,001 - $15,000",,st,googl
773,20024468,,,alphabet inc. - class c capital stock (goog) [st] f_____ s_____: new,s,01/25/2024,,"$1,001 - $15,000",,st,goog
774,20024468,,,alphabet inc. - class c capital stock (goog) [st],s,01/25/2024,,"$1,001 - $15,000",,st,goog
775,20024468,,,"amazon.com, inc. - common stock (amzn) [st] f_____ s_____: new",s,01/25/2024,,"$1,001 - $15,000",,st,amzn
776,20024468,,,"amazon.com, inc. - common stock (amzn) [st]",s,01/25/2024,,"$1,001 - $15,000",,st,amzn
777,20024468,,,apple inc. - common stock (aapl) [st] f_____ s_____: new,s,01/25/2024,,"$15,001 - $50,000",,st,aapl
778,20024468,,,[st],,,,"$50,000",,st,
779,20024468,,,berkshire hathaway inc. new common stock (brk.b) [st] f_____ s_____: new,s,01/25/2024,,"$1,001 - $15,000",,st,brk.b
780,20024468,,,berkshire hathaway inc. new common stock (brk.b) [st],s,01/25/2024,,"$1,001 - $15,000",,st,brk.b
781,20024468,,,microsoft corporation - common stock (msft) [st],s,01/25/2024,,"$1,001 - $15,000",,st,msft
782,20024468,,,microsoft corporation - common stock (msft) [st] f_____ s_____: new,s,01/25/2024,,"$1,001 - $15,000",,st,msft
783,20024730,,sp,"pepsico, inc. (pep) [st] f_____ s_____: new s_________ o_: insurance trust 1",s,11/01/2023,,"$50,001 - $100,000",,st,pep
