,document_id,id,owner,asset,transactiontype,date,notif_date,amount,capgains,assettype,ticker
2224,20023077,,jt,"nextera energy, inc. (nee) [st]",s,05/26/2023,,"$15,001 - $50,000",,st,nee
2225,20022795,,jt,"ametek, inc. (ame) [st]",p,01/23/2023,,"$15,001 - $50,000",,st,ame
2226,20022795,,jt,"brighthouse financial, inc. (bhf) [st] f_____ s_____: new s_________ o_: morgan stanley trust account",p,02/28/2023,,"$15,001 - $50,000",,st,bhf
2227,20022795,,jt,"brighthouse financial, inc. (bhf) [st]",s,04/14/2023,,"$15,001 - $50,000",,st,bhf
2228,20022795,,jt,deere & company (de) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,p,01/17/2023,,"$15,001 - $50,000",,st,de
2229,20022795,,jt,nvidia corporation (nvda) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,p,04/14/2023,,"$15,001 - $50,000",,st,nvda
2230,20022795,,jt,parker-hannifin corporation (ph) [st],p,01/09/2023,,"$15,001 - $50,000",,st,ph
2231,20022795,,jt,unitedhealth group incorporated common stock (unh) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,s,02/28/2023,,"$15,001 - $50,000",,st,unh
2232,20022795,,jt,visa inc. (v) [st],p,01/10/2023,,"$15,001 - $50,000",,st,v
2233,20023262,,jt,alphabet inc. - class a (googl) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,p,06/07/2023,,"$15,001 - $50,000",,st,googl
2234,20023262,,jt,deere & company (de) [st],s,06/23/2023,,"$15,001 - $50,000",,st,de
2235,20023262,,jt,"estee lauder companies, inc. (el) [st] f_____ s_____: new s_________ o_: morgan stanley trust account",s,06/07/2023,,"$15,001 - $50,000",,st,el
2236,20023262,,jt,marriott international - class a (mar) [st],p,06/06/2023,,"$15,001 - $50,000",,st,mar
2237,20023262,,jt,"regeneron pharmaceuticals, inc. (regn) [st] f_____ s_____: new s_________ o_: morgan stanley trust account",p,06/23/2023,,"$15,001 - $50,000",,st,regn
2238,20023262,,jt,"salesforce, inc. (crm) [st]",p,06/09/2023,,"$15,001 - $50,000",,st,crm
2239,20023443,,jt,linde plc ordinary shares (lin) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,p,07/18/2023,,"$15,001 - $50,000",,st,lin
2240,20023443,,jt,linde plc ordinary shares (lin) [st],p,07/31/2023,,"$15,001 - $50,000",,st,lin
2241,20023443,,jt,"nextera energy, inc. (nee) [st] f_____ s_____: new s_________ o_: morgan stanley trust account",s,07/18/2023,,"$15,001 - $50,000",,st,nee
2242,20023804,,jt,championx corporation (chx) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,p,09/19/2023,,"$15,001 - $50,000",,st,chx
2243,20023804,,jt,dte energy company (dte) [st],s,09/26/2023,,"$15,001 - $50,000",,st,dte
2244,20023804,,jt,"nextera energy, inc. (nee) [st] f_____ s_____: new s_________ o_: morgan stanley trust account",s,09/19/2023,,"$15,001 - $50,000",,st,nee
2245,20023636,,jt,"emcor group, inc. (eme) [st] f_____ s_____: new s_________ o_: morgan stanley trust account",p,08/29/2023,,"$1,001 - $15,000",,st,eme
2246,20023636,,jt,"nextera energy, inc. (nee) [st]",s,08/29/2023,,"$1,001 - $15,000",,st,nee
2247,20023636,,jt,tim s.a. american depositary shares (timb) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,p,08/31/2023,,"$15,001 - $50,000",,st,timb
2248,20023636,,jt,"waste connections, inc. common shares (wcn) [st]",s,08/31/2023,,"$15,001 - $50,000",,st,wcn
2249,20024078,,jt,asml holding n.v. - new york registry shares (asml) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,s,11/16/2023,,"$15,001 - $50,000",,st,asml
2250,20024078,,jt,championx corporation (chx) [st],s,11/16/2023,,"$15,001 - $50,000",,st,chx
2251,20024078,,jt,honeywell international inc. (hon) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,s,11/16/2023,,"$50,001 - $100,000",,st,hon
2252,20024078,,jt,"t-mobile us, inc. (tmus) [st]",p,11/07/2023,,"$15,001 - $50,000",,st,tmus
2253,20023965,,jt,graphic packaging holding company (gpk) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,s,10/11/2023,,"$15,001 - $50,000",,st,gpk
2254,20023965,,jt,lululemon athletica inc. (lulu) [st],p,10/30/2023,,"$15,001 - $50,000",,st,lulu
2255,20023965,,jt,marriott international - class a (mar) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,p,10/11/2023,,"$15,001 - $50,000",,st,mar
2256,20023965,,jt,"nextera energy, inc. (nee) [st]",s,10/04/2023,,"$15,001 - $50,000",,st,nee
2257,20023965,,jt,the hershey company (hsy) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,s,10/30/2023,,"$15,001 - $50,000",,st,hsy
2258,20022886,,,"the andersons, inc. (ande) [st] f_____ s_____: new d__________: divested stock inherited infamily estate in 2021. value $1280.03.",s,10/21/2022,,"$1,280.03",,st,ande
2259,20022550,,,johnson & johnson (jnj) [st] f_____ s_____: new s_________ o_: state street bank & trust co.,s,02/24/2023,,"$15,001 - $50,000",,st,jnj
2260,20022550,,,stryker corporation (syk) [st],s,02/24/2023,,"$15,001 - $50,000",,st,syk
2261,20022704,,,"wesco international, inc. (wcc) [st] f_____ s_____: new s_________ o_: kean family partnership",p,03/16/2023,,"$15,001 - $50,000",,st,wcc
2262,20023671,,,liberty media corporation - series a liberty live (llyva) [st] f_____ s_____: new d__________: shares received in (transaction 2),e,08/04/2023,,"$1,001 - $15,000",,st,llyva
2263,20023671,,,liberty media corporation - series a liberty siriusxm (lsxma) [st],e,08/04/2023,,"$1,001 - $15,000",,st,lsxma
2264,20023671,,,liberty media corporation - series a liberty siriusxm (lsxma) [st] f_____ s_____: new d__________: shares received in (transaction 2),e,08/04/2023,,"$1,001 - $15,000",,st,lsxma
2265,20023671,,,liberty media corporation - series c liberty live (llyvk) [st],e,08/04/2023,,"$1,001 - $15,000",,st,llyvk
2266,20023671,,,liberty media corporation - series c liberty siriusxm (lsxmk) [st] f_____ s_____: new d__________: shares exchanged out (transaction 1),e,08/04/2023,,"$1,001 - $15,000",,st,lsxmk
2267,20023671,,,liberty media corporation - series c liberty siriusxm (lsxmk) [st],e,08/04/2023,,"$1,001 - $15,000",,st,lsxmk
2268,20022373,,,aon plc class a ordinary shares (aon) [st] f_____ s_____: new s_________ o_: state street bank & trust co.,s,01/27/2023,,"$15,001 - $50,000",,st,aon
2269,20022373,,,johnson & johnson (jnj) [st] f_____ s_____: new s_________ o_: state street bank & trust co.,s,01/27/2023,,"$15,001 - $50,000",,st,jnj
2270,20022373,,,markel corporation (mkl) [st],s,01/10/2023,,"$1,001 - $15,000",,st,mkl
2271,20022373,,,s&p global inc. (spgi) [st] f_____ s_____: new s_________ o_: state street bank & trust co.,s,01/10/2023,,"$15,001 - $50,000",,st,spgi
2272,20022373,,,s&p global inc. (spgi) [st],s,01/27/2023,,"$15,001 - $50,000",,st,spgi
2273,20022373,,,stryker corporation (syk) [st] f_____ s_____: new s_________ o_: state street bank & trust co.,s,01/10/2023,,"$15,001 - $50,000",,st,syk
2274,20022373,,,stryker corporation (syk) [st],s,01/27/2023,,"$15,001 - $50,000",,st,syk
2275,20022373,,,"take-two interactive software, inc. (ttwo) [st] f_____ s_____: new s_________ o_: kean family partnership",p,01/18/2023,,"$1,001 - $15,000",,st,ttwo
2276,20022373,,,"us treasury note 1.5% - jan 15, 2023 [gs] f_____ s_____: new s_________ o_: kean family partnership",s,01/15/2023,,"$100,001 - $250,000",,,
2277,20023455,,,"atlanta braves holdings, inc. - series c (batrk) [st] f_____ s_____: new d__________: transaction result of a reorganization/mand exchanged out was below reportability threshold.atory exchange. this is the asse",e,07/19/2023,,"$1,001 - $15,000 t received by filer; as",,st,batrk
2278,20023717,,,"crown holdings, inc. (cck) [st] f_____ s_____: new s_________ o_: kean family partnership",p,04/19/2023,,"$1,001 - $15,000",,st,cck
2279,20023717,,,danaher corporation (dhr) [st],p,07/31/2023,,"$1,001 - $15,000",,st,dhr
2280,20023717,,,"fidelity national information services, inc. (fis) [st] f_____ s_____: new s_________ o_: kean family partnership",s,05/04/2023,,"$1,001 - $15,000",,st,fis
2281,20023717,,,"fidelity national information services, inc. (fis) [st]",p,06/12/2023,,"$1,001 - $15,000",,st,fis
2282,20023717,,,global payments inc. (gpn) [st] f_____ s_____: new s_________ o_: kean family partnership,s,06/12/2023,,"$1,001 - $15,000",,st,gpn
2283,20023717,,,jp morgan chase & co. (jpm) [st],p,04/03/2023,,"$1,001 - $15,000",,st,jpm
2284,20023986,,,"vmware, inc. common stock, class a (vmw) [st] f_____ s_____: new s_________ o_: kean family partnership",s,10/04/2023,,"$1,001 - $15,000",,st,vmw
2285,20023143,,,cvs health corporation (cvs) [st] f_____ s_____: new s_________ o_: bill's ira,s,06/08/2023,,"$1,001 - $15,000",,st,cvs
2286,20023143,,,mckesson corporation (mck) [st],p,06/08/2023,,"$1,001 - $15,000",,st,mck
2287,20022340,,,"airbnb, inc. - class a (abnb) [st] f_____ s_____: new s_________ o_: bill's ira",p,01/18/2023,,"$1,001 - $15,000",,st,abnb
2288,20022340,,,booking holdings inc. (bkng) [st],s,01/18/2023,,"$1,001 - $15,000",,st,bkng
2289,20022490,,,alphabet inc. - class a (googl) [st] f_____ s_____: new s_________ o_: bill's ira,p,02/13/2023,,"$1,001 - $15,000",,st,googl
2290,20022490,,,jp morgan chase & co. (jpm) [st],p,02/13/2023,,"$1,001 - $15,000",,st,jpm
2291,20022490,,,lam research corporation (lrcx) [st] f_____ s_____: new s_________ o_: bill's ira,p,02/13/2023,,"$1,001 - $15,000",,st,lrcx
2292,20022490,,,nxp semiconductors n.v. (nxpi) [st],p,02/13/2023,,"$1,001 - $15,000",,st,nxpi
2293,20022490,,,"pnc financial services group, inc. (pnc) [st] f_____ s_____: new s_________ o_: bill's ira",p,02/13/2023,,"$1,001 - $15,000",,st,pnc
2294,20022490,,,veeva systems inc. class a (veev) [st],p,02/13/2023,,"$1,001 - $15,000",,st,veev
2295,20023410,,,electronic arts inc. (ea) [st] f_____ s_____: new s_________ o_: bill's ira,s,07/20/2023,,"$1,001 - $15,000",,st,ea
2296,20023410,,,"intuitive surgical, inc. (isrg) [st]",p,07/20/2023,,"$1,001 - $15,000",,st,isrg
2297,20022265,,,anavex life sciences corp. (avxl) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric,s,12/12/2022,,"$1,001 - $15,000",,st,avxl
2298,20022265,,,"archrock, inc. (aroc) [st]",p,12/12/2022,,"$1,001 - $15,000",,st,aroc
2299,20022265,,,"athira pharma, inc. (atha) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",p,12/12/2022,,"$1,001 - $15,000",,st,atha
2300,20022265,,,bank of america corporation (bac) [st],s,12/12/2022,,"$1,001 - $15,000",,st,bac
2301,20022265,,,berkshire hathaway inc. new (brk.b) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric,p,12/12/2022,,"$1,001 - $15,000",,st,brk.b
2302,20022265,,,"biolife solutions, inc. (blfs) [st]",s,12/12/2022,,"$1,001 - $15,000",,st,blfs
2303,20022265,,,"brigham minerals, inc. class a (mnrl) [st]",p,12/12/2022,,"$1,001 - $15,000",,st,mnrl
2304,20022265,,,"cassava sciences, inc. (sava) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",p,12/12/2022,,"$1,001 - $15,000",,st,sava
2305,20022265,,,chevron corporation (cvx) [st],s,12/12/2022,,"$1,001 - $15,000",,st,cvx
2306,20022265,,,chord energy corporation (chrd) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric,p,12/12/2022,,"$1,001 - $15,000",,st,chrd
2307,20022265,,,"civitas resources, inc. (civi) [st]",s,12/12/2022,,"$1,001 - $15,000",,st,civi
2308,20022265,,,"claros mortgage trust, inc. (cmtg) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",p,12/12/2022,,"$1,001 - $15,000",,st,cmtg
2309,20022265,,,"cogent biosciences, inc. (cogt) [st]",p,12/12/2022,,"$1,001 - $15,000",,st,cogt
2310,20022265,,,coterra energy inc. (ctra) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric,s,12/12/2022,,"$1,001 - $15,000",,st,ctra
2311,20022265,,,crescent energy company class a (crgy) [st],s,12/12/2022,,"$1,001 - $15,000",,st,crgy
2312,20022265,,,expro group holdings n.v. (xpro) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric,s,12/12/2022,,"$1,001 - $15,000",,st,xpro
2313,20022265,,,exxon mobil corporation (xom) [st],s,12/12/2022,,"$1,001 - $15,000",,st,xom
2314,20022265,,,first horizon corporation (fhn) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric,p,12/12/2022,,"$1,001 - $15,000",,st,fhn
2315,20022265,,,"gevo, inc. (gevo) [st]",p,12/12/2022,,"$1,001 - $15,000",,st,gevo
2316,20022265,,,"helix energy solutions group, inc. (hlx) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",s,12/12/2022,,"$1,001 - $15,000",,st,hlx
2317,20022265,,,"helmerich & payne, inc. (hp) [st]",s,12/12/2022,,"$1,001 - $15,000",,st,hp
2318,20022265,,,"home depot, inc. (hd) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",s,12/12/2022,,"$1,001 - $15,000",,st,hd
2319,20022265,,,"inotiv, inc. (notv) [st]",s,12/12/2022,,"$1,001 - $15,000",,st,notv
2320,20022265,,,"international seaways, inc. common stock when issued (insw.v) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",p,12/12/2022,,"$1,001 - $15,000",,st,insw.v
2321,20022265,,,jp morgan chase & co. (jpm) [st],s,12/12/2022,,"$1,001 - $15,000",,st,jpm
2322,20022265,,,"kalvista pharmaceuticals, inc. (kalv) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",p,12/12/2022,,"$1,001 - $15,000",,st,kalv
2323,20022265,,,"krystal biotech, inc. (krys) [st]",p,12/12/2022,,"$1,001 - $15,000",,st,krys
2324,20022265,,,"kura oncology, inc. (kura) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",p,12/12/2022,,"$1,001 - $15,000",,st,kura
2325,20022265,,,"meta platforms, inc. - class a (meta) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",s,12/12/2022,,"$1,001 - $15,000",,st,meta
2326,20022265,,,national energy services reunited corp. - ordinary shares (nesr) [st],p,12/12/2022,,"$1,001 - $15,000",,st,nesr
2327,20022265,,,netstreit corp. (ntst) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric,p,12/12/2022,,"$1,001 - $15,000",,st,ntst
2328,20022265,,,permian resources corporation class a (pr) [st],p,12/12/2022,,"$1,001 - $15,000",,st,pr
2329,20022265,,,physicians realty trust common shares of beneficial interest (doc) [st],p,12/12/2022,,"$1,001 - $15,000",,st,doc
2330,20022265,,,pioneer natural resources company (pxd) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric,p,12/12/2022,,"$1,001 - $15,000",,st,pxd
2331,20022265,,,"relmada therapeutics, inc. (rlmd) [st]",s,12/12/2022,,"$1,001 - $15,000",,st,rlmd
2332,20022265,,,"springworks therapeutics, inc. - common stock (swtx) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",p,12/12/2022,,"$1,001 - $15,000",,st,swtx
2333,20022265,,,tellurian inc. (tell) [st],p,12/12/2022,,"$1,001 - $15,000",,st,tell
2334,20022265,,,"tesla, inc. (tsla) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",s,12/12/2022,,"$1,001 - $15,000",,st,tsla
2335,20022265,,,uranium energy corp. (uec) [st],s,12/12/2022,,"$1,001 - $15,000",,st,uec
2336,20022265,,,"vaxcyte, inc. (pcvx) [st] f_____ s_____: new s_________ o_: cl trust > ldj fam inv llc > parametric",s,12/12/2022,,"$1,001 - $15,000",,st,pcvx
2337,20023339,,,capital one financial corporation (cof) [st] f_____ s_____: new s_________ o_: bill's ira,s,06/30/2023,,"$1,001 - $15,000",,st,cof
2338,20023339,,,general mtrs co note call make whole 5.60000% 10/15/2032 [cs],p,06/27/2023,,"$15,001 - $50,000",,,
2339,20023339,,,general mtrs finl co inc note 3.10000% 01/12/2032 call make whole [cs] f_____ s_____: new s_________ o_: bill's ira d__________: 37045xds2,s,06/27/2023,,"$15,001 - $50,000",,,
2340,20023339,,,linde plc ordinary shares (lin) [st],p,06/30/2023,,"$1,001 - $15,000",,st,lin
2341,20023537,,,pepsico inc note call make whole 3.90000% 07/18/2032 [cs] f_____ s_____: new s_________ o_: bill's ira d__________: 713448fm5,p,08/10/2023,,"$15,001 - $50,000",,,
2342,20023752,,,"caterpillar, inc. (cat) [st] f_____ s_____: new s_________ o_: bill's ira",s,09/21/2023,,$848.75,,st,cat
2343,20022212,,,generac holdlings inc. (gnrc) [st] f_____ s_____: new s_________ o_: brokerage account,p,12/05/2022,,"$15,001 - $50,000",,st,gnrc
2344,20022212,,,generac holdlings inc. (gnrc) [op],s,12/12/2022,,"$1,001 - $15,000",,op,gnrc
2345,20022212,,,generac holdlings inc. (gnrc) [st] f_____ s_____: new s_________ o_: brokerage account,s,12/20/2022,,"$1,001 - $15,000",,st,gnrc
2346,20023204,,,"essex property trust, inc. (ess) [st] f_____ s_____: amended s_________ o_: richard r larsen ira > ameriprise s d__________: this managed account within the rrl irps managed account to the account being one where i did not control selectioa was set up late 2020. at the ti changed and am reporting per new guidancens or trades, idid not need to f",p,07/07/2022,,"$1,001 - $15,000 me i received guida ile ptrs. that guida",,st,ess
2347,20023834,,,"mondelez international, inc. - class a (mdlz) [st] f_____ s_____: new s_________ o_: richard r larsen ira >rick larsen iraameriprise sps managed acco d__________: purchase of shares in rrlira portfolio as part of quarterly rebalancing of t",p,10/04/2023,,"$1,001 - $15,000 unt otal rrl ira portfol",,st,mdlz
2348,20023835,,,"mondelez international, inc. - class a (mdlz) [st] f_____ s_____: amended s_________ o_: richard r larsen ira> ameriprise sps managed account d__________: purchase of shares in rrl ira portfolio as part of quarterly rebalancing o",p,10/04/2023,,"$1,001 - $15,000 f total rrl ira por",,st,mdlz
2349,20023043,,,"allstate corporation (all) [st] f_____ s_____: amended s_________ o_: richard r larsen ira > ameriprise s d__________: this managed account within the rrl irps managed account to the account being one where i did not control selectioa was set up late 2020. at the ti changed and am reporting per new guidancens or trades, idid not need to fi",p,07/01/2021,,"$1,001 - $15,000 me i received guida le ptrs. that guida",,st,all
2350,20023043,,,"eog resources, inc. (eog) [st]",p,07/01/2021,,"$1,001 - $15,000",,st,eog
2351,20023043,,,"f_____ s_____: amended s_________ o_: richard r larsen ir d__________: this managed account within the rrl ir to the account being one where i did not control selectioa was set up late 2020. at the ti changed and am reporting per new guidancens or trades, idid not need to fi",a,ps managed a,,me i received guida le ptrs. that guida,,,
2352,20023043,,,"pioneer natural resources company (pxd) [st] f_____ s_____: amended s_________ o_: richard r larsen ira > ameriprise s d__________: this managed account within the rrl irps managed account to the account being one where i did not control selectioa was set up late 2020. at the ti changed and am reporting per new guidancens or trades, idid not need to fi",p,07/01/2021,,"$1,001 - $15,000 me i received guida le ptrs. that guida",,st,pxd
2353,20023043,,,"tjx companies, inc. (tjx) [st]",p,07/01/2021,,"$1,001 - $15,000",,st,tjx
2354,20023043,,,"f_____ s_____: amended s_________ o_: richard r larsen ir d__________: this managed account within the rrl ir to the account being one where i did not control selectioa was set up late 2020. at the ti changed and am reporting per new guidancens or trades, idid not need to fi",a,ps managed a,,me i received guida le ptrs. that guida,,,
2355,20023404,,,3m company (mmm) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tacs r3k,s,07/12/2023,,"$15,001 - $50,000",,st,mmm
2356,20023404,,,a.p. moller-maersk a/s unsponsored american depository receipt (amkby) [st],s,07/10/2023,,"$1,001 - $15,000",,st,amkby
2357,20023404,,,abb ltd spons adr (abbny) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$100,001 - $250,000",,st,abbny
2358,20023404,,,abbvie inc. (abbv) [st],s,07/14/2023,,"$1,001 - $15,000",,st,abbv
2359,20023404,,,abbvie inc. (abbv) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tacs r3k,s,07/12/2023,,"$50,001 - $100,000",,st,abbv
2360,20023404,,,abn amr bk n v unsp/adr (aavmy) [st],s,07/10/2023,,"$1,001 - $15,000",,st,aavmy
2361,20023404,,,adecco sa unsponsored adr (ahexy) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$15,001 - $50,000",,st,ahexy
2362,20023404,,,adidas ag sponsored adr (addyy) [st],s,07/10/2023,,"$15,001 - $50,000",,st,addyy
2363,20023404,,,advance auto parts inc. (aap) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tacs r3k,s,07/12/2023,,"$1,001 - $15,000",,st,aap
2364,20023404,,,advantest corp sp/adr (ateyy) [st],s,07/10/2023,,"$15,001 - $50,000",,st,ateyy
2365,20023404,,,adyen nv unsp/adr (adyey) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$50,001 - $100,000",,st,adyey
2366,20023404,,,aegon n.v. (aeg) [st],s,07/10/2023,,"$15,001 - $50,000",,st,aeg
2367,20023404,,,aena sme s.a unsp/adr (anyyy) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$15,001 - $50,000",,st,anyyy
2368,20023404,,,aeon co ltd american depositary shares (aonny) [st],s,07/10/2023,,"$15,001 - $50,000",,st,aonny
2369,20023404,,,agree realty corporation (adc) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tacs r3k,s,07/12/2023,,"$1,001 - $15,000",,st,adc
2370,20023404,,,"aia group, ltd. sponsored american depository receipt (aagiy) [st]",s,07/10/2023,,"$100,001 - $250,000",,st,aagiy
2371,20023404,,,airbus group unsponsored adr (eadsy) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$50,001 - $100,000",,st,eadsy
2372,20023404,,,"ajinomoto company, inc. american depositary shares (ajiny) [st]",s,07/10/2023,,"$15,001 - $50,000",,st,ajiny
2373,20023404,,,akzo nobel n.v. american depositary shares (akzoy) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$15,001 - $50,000",,st,akzoy
2374,20023404,,,alcon inc. ordinary shares (alc) [st],s,07/10/2023,,"$15,001 - $50,000",,st,alc
2375,20023404,,,"alexander & baldwin, inc. common stock reit holding company (alex) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tacs r3k",s,07/12/2023,,"$1,001 - $15,000",,st,alex
2376,20023404,,,"alexandria real estate equities, inc. (are) [st]",s,07/12/2023,,"$15,001 - $50,000",,st,are
2377,20023404,,,alfa-laval ab unsponsored adr (alfvy) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$1,001 - $15,000",,st,alfvy
2378,20023404,,,allegion plc ordinary shares (alle) [st],s,07/10/2023,,"$1,001 - $15,000",,st,alle
2379,20023404,,,allianz se unsp/adr (alizy) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$50,001 - $100,000",,st,alizy
2380,20023404,,,"alteryx, inc. class a (ayx) [st]",s,07/12/2023,,"$1,001 - $15,000",,st,ayx
2381,20023404,,,"altice usa, inc. class a (atus) [st] f_____ s_____: new s_________ o_: daniel goldman 12/9/2011 trust > aperio group llc",s,06/29/2023,,"$1,001 - $15,000",,st,atus
2382,20023404,,,"altria group, inc. (mo) [st]",s,07/14/2023,,"$1,001 - $15,000",,st,mo
2383,20023404,,,"altria group, inc. (mo) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tacs r3k",s,07/12/2023,,"$1,001 - $15,000",,st,mo
2384,20023404,,,amadeus it holding sa unsponsored american depository shares (amady) [st],s,07/10/2023,,"$15,001 - $50,000",,st,amady
2385,20023404,,,amc networks inc. - class a (amcx) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tacs r3k,s,07/12/2023,,"$1,001 - $15,000",,st,amcx
2386,20023404,,,amcor plc ordinary shares (amcr) [st],s,07/12/2023,,"$1,001 - $15,000",,st,amcr
2387,20023404,,,american tower corporation (amt) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tacs r3k,s,07/12/2023,,"$50,001 - $100,000",,st,amt
2388,20023404,,,anheuser-busch inbev sa sponsored adr (bud) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$50,001 - $100,000",,st,bud
2389,20023404,,,anz group hldgs ltd s/adr (anzgy) [st],s,07/10/2023,,"$50,001 - $100,000",,st,anzgy
2390,20023404,,,aon plc class a ordinary shares (aon) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$15,001 - $50,000",,st,aon
2391,20023404,,,aptiv plc ordinary shares (aptv) [st],s,07/14/2023,,"$1,001 - $15,000",,st,aptv
2392,20023404,,,archer-daniels-midland company (adm) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tacs r3k,s,07/12/2023,,"$50,001 - $100,000",,st,adm
2393,20023404,,,argenx se - american depositary shares (argx) [st],s,07/10/2023,,"$1,001 - $15,000",,st,argx
2394,20023404,,,"arista networks, inc. (anet) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tacs r3k",s,07/12/2023,,"$1,001 - $15,000",,st,anet
2395,20023404,,,arkema sponsored adr (arkay) [st],s,07/10/2023,,"$15,001 - $50,000",,st,arkay
2396,20023404,,,ashtead group plc unsponsored adr (ashty) [st],s,07/10/2023,,"$1,001 - $15,000",,st,ashty
2397,20023404,,,asml holding n.v. - new york registry shares (asml) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$100,001 - $250,000",,st,asml
2398,20023404,,,assa abloy ab unsponsored adr (asazy) [st],s,07/10/2023,,"$15,001 - $50,000",,st,asazy
2399,20023404,,,astellas pharma inc unsponsored adr (alpmy) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$15,001 - $50,000",,st,alpmy
2400,20023404,,,astrazeneca plc - american depositary shares (azn) [st],s,07/10/2023,,"$100,001 - $250,000",,st,azn
2401,20023404,,,at&t inc. (t) [st] f_____ s_____: new s_________ o_: daniel goldman 1997 trust > dsg investment holdingsllc > tacs,s,07/14/2023,,"$1,001 - $15,000",,st,t
2402,20023404,,,at&t inc. (t) [st],s,07/12/2023,,"$50,001 - $100,000",,st,t
2403,20023404,,,atlas copco ab sponsored adr repstg class a (atlky) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tlh adr,s,07/10/2023,,"$15,001 - $50,000",,st,atlky
2404,20023404,,,atlassian corporation - class a (team) [st],s,07/12/2023,,"$15,001 - $50,000",,st,team
2405,20023404,,,"avalonbay communities, inc. (avb) [st] f_____ s_____: new s_________ o_: daniel goldman grandchildren 1986 trust > tacs r3k",s,07/12/2023,,"$50,001 - $100,000",,st,avb
