,document_id,last,first,state_dst,year,filing_date
158,20018670,Foxx,Virginia,NC05,2021,2021-05-05
159,20018805,Foxx,Virginia,NC05,2021,2021-06-03
160,20018760,Fallon,Patrick,TX04,2021,2021-06-17
161,20019013,Foxx,Virginia,NC05,2021,2021-07-02
162,20019162,Foxx,Virginia,NC05,2021,2021-08-02
163,20019412,Foxx,Virginia,NC05,2021,2021-09-03
164,20019557,Foxx,Virginia,NC05,2021,2021-10-04
165,20019717,Foxx,Virginia,NC05,2021,2021-11-02
166,20019946,Foxx,Virginia,NC05,2021,2021-12-03
167,20018050,Frankel,Lois,FL21,2021,2021-01-21
168,20018224,Frankel,Lois,FL21,2021,2021-02-25
169,20018944,Frankel,Lois,FL21,2021,2021-06-30
170,20018606,Frankel,Lois,FL21,2021,2021-04-23
171,20018768,Frankel,Lois,FL21,2021,2021-05-25
172,20019346,Frankel,Lois,FL21,2021,2021-08-18
173,20018420,Frankel,Lois,FL21,2021,2021-03-26
174,20020021,Frankel,Lois,FL21,2021,2021-12-21
175,20019173,Frankel,Lois,FL21,2021,2021-08-03
176,20019512,Frankel,Lois,FL21,2021,2021-09-28
177,20018831,Franklin,Scott,FL15,2021,2021-06-01
178,20019707,Frankel,Lois,FL21,2021,2021-11-01
179,20020112,Frankel,Lois,FL21,2021,2021-12-30
180,20018529,Gallagher,Michael John,WI08,2021,2021-04-06
181,20018802,Garbarino,Andrew,NY02,2021,2021-05-24
182,20018466,Franklin,Scott,FL15,2021,2021-03-26
183,20019692,Garcia,Michael,CA25,2021,2021-10-26
184,20018545,Gibbs,Bob,OH07,2021,2021-04-09
185,20018671,Garcia,Michael,CA25,2021,2021-05-03
186,20019082,Garcia,Michael,CA25,2021,2021-07-13
187,20018238,Gibbs,Bob,OH07,2021,2021-02-18
188,20019056,Garbarino,Andrew,NY02,2021,2021-07-09
189,20019736,Garbarino,Andrew,NY02,2021,2021-11-03
190,20019045,Gibbs,Bob,OH07,2021,2021-07-07
191,20018821,Gibbs,Bob,OH07,2021,2021-05-28
192,20019863,Gibbs,Bob,OH07,2021,2021-11-21
193,20018126,Gonzalez,Anthony E.,OH16,2021,2021-02-12
194,20020090,Gibbs,Bob,OH07,2021,2021-12-23
195,20019893,Gibbs,Bob,OH07,2021,2021-11-28
196,20018383,Gonzalez,Anthony E.,OH16,2021,2021-04-02
197,20018548,Gonzalez,Anthony E.,OH16,2021,2021-04-23
198,20019814,Gibbs,Bob,OH07,2021,2021-11-14
199,20018160,Gottheimer,Josh,NJ05,2021,2021-02-09
200,20017973,Gottheimer,Josh,NJ05,2021,2021-01-07
201,20019076,Gottheimer,Josh,NJ05,2021,2021-07-15
202,20018699,Gottheimer,Josh,NJ05,2021,2021-05-07
203,20019257,Gottheimer,Josh,NJ05,2021,2021-08-09
204,20019593,Gottheimer,Josh,NJ05,2021,2021-10-13
205,20019479,Gottheimer,Josh,NJ05,2021,2021-09-20
206,20018854,Gottheimer,Josh,NJ05,2021,2021-06-15
207,20018333,Gottheimer,Josh,NJ05,2021,2021-03-10
208,20018091,Graves,Garret,LA06,2021,2021-01-28
209,20018259,Graves,Garret,LA06,2021,2021-02-22
210,20018587,Graves,Garret,LA06,2021,2021-04-15
211,20019961,Gottheimer,Josh,NJ05,2021,2021-12-13
212,20018534,Gottheimer,Josh,NJ05,2021,2021-04-21
213,20018471,Green,Mark Dr,TN07,2021,2021-03-28
214,20017867,Green,Mark Dr,TN07,2021,2021-01-11
215,20019761,Gottheimer,Josh,NJ05,2021,2021-11-15
216,20018526,Green,Mark Dr,TN07,2021,2021-04-15
217,20018359,Green,Mark Dr,TN07,2021,2021-03-20
218,20018586,Green,Mark Dr,TN07,2021,2021-04-15
219,20018602,Green,Mark Dr,TN07,2021,2021-04-28
220,20018758,Green,Mark Dr,TN07,2021,2021-05-17
